judul_resep,waktu_masak,tingkat_kesulitan,jumlah_porsi,url_sumber,bahan-bahan,cluster_label,cluster_persona
Resep Terong Goreng Sambal Teri Serai yang Pedasnya Mantap,40mnt,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-terong-goreng-sambal-teri/,"['bawang putih', 'bawang merah', 'cabai rawit', 'daun jeruk', 'gula pasir', 'kaldu sapi', 'serai', 'tomat', 'ikan']",3,Masakan Cepat dan Praktis
"Resep Cumi Hitam Manis, Suapan Pertama Begitu Menggoda",1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-cumi-hitam-manis/,"['bawang putih', 'bawang merah', 'kecap manis', 'kaldu ayam', 'cabai rawit', 'daun salam', 'daun bawang', 'jeruk nipis', 'cabai hijau', 'garam', 'merica', 'jahe', 'lengkuas', 'tomat']",2,Masakan Rumahan Sehari-Hari
Resep Opor Ayam Khas Cepu dari Bango Bumbu Kuliner Nusantara,35mnt,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-opor-ayam-khas-cepu/,"['cabai rawit', 'daun jeruk', 'serai', 'lengkuas', 'santan']",3,Masakan Cepat dan Praktis
"Resep Tumis Kacang Panjang Teri, Sayuran Sehat Sekaligus Praktis",30mnt,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-tumis-kacang-panjang-teri/,"['bawang putih', 'bawang merah', 'kaldu ayam', 'cabai merah', 'daun salam', 'lengkuas', 'kacang', 'ikan']",3,Masakan Cepat dan Praktis
Resep Pecel Ayam Sambal Bawang Khas Warung Tenda yang Nikmat,1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-pecel-ayam-sambal-bawang/,"['bawang putih', 'kecap manis', 'kaldu ayam', 'cabai rawit', 'jeruk nipis', 'garam', 'kemiri', 'ketumbar', 'tomat', 'kunyit', 'kacang', 'kol', 'kemangi']",3,Masakan Cepat dan Praktis
"Cara Masak Ikan Patin Gulai, Masakan Rumahan Istimewa Untuk Minggu Ini",1jam,Mudah,3 Porsi,https://www.masakapahariini.com/resep/resep-gulai-ikan-patin/,"['bawang putih', 'bawang merah', 'kaldu ayam', 'cabai merah', 'daun salam', 'jeruk nipis', 'garam', 'serai', 'jahe', 'lengkuas', 'ketumbar', 'santan', 'tomat', 'kunyit', 'ikan']",2,Masakan Rumahan Sehari-Hari
"Resep Ayam Bacem Khas Yogyakarta, Menu Sehari-Hari yang Nikmat",1jam,Sedang,4 Porsi,https://www.masakapahariini.com/resep/resep-ayam-bacem/,"['bawang putih', 'bawang merah', 'kecap manis', 'kaldu ayam', 'daun salam', 'daging ayam', 'gula merah', 'lengkuas', 'kemiri']",0,Masakan Rumit Tradisional
"Resep Nasi Goreng Pedas, Lengkap dengan Topping yang Menggugah Selera",30mnt,Mudah,3 Porsi,https://www.masakapahariini.com/resep/resep-nasi-goreng-pedas/,"['bawang putih', 'bawang merah', 'kecap manis', 'kaldu ayam', 'daun bawang', 'merica', 'kemiri', 'telur']",3,Masakan Cepat dan Praktis
"Resep Kering Tempe Teri, Hidangan Rumahan yang Tak Lekang Waktu",1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-kering-tempe-teri/,"['bawang putih', 'bawang merah', 'kecap manis', 'kaldu ayam', 'cabai merah', 'cabai rawit', 'kacang', 'ikan', 'tempe']",3,Masakan Cepat dan Praktis
"Resep Cireng Saus Jawara Madu, Pedas Manisnya Bikin Nagih",1jam,Sedang,4 Porsi,https://www.masakapahariini.com/resep/resep-cireng-saus-jawara-madu/,"['bawang putih', 'kaldu ayam', 'daun bawang', 'merica', 'tomat']",0,Masakan Rumit Tradisional
"Resep Tahu Goreng Crispy, Meriahkan Suasana Berbuka Puasa",30mnt,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-tahu-goreng-crispy-takjil/,"['kaldu ayam', 'garam', 'tahu']",3,Masakan Cepat dan Praktis
"Resep Tahu Sumedang Isi, Camilan Gurih yang Selalu Menggiurkan",1jam,Sedang,4 Porsi,https://www.masakapahariini.com/resep/resep-tahu-sumedang-isi-sayuran/,"['kaldu ayam', 'daun bawang', 'daging ayam', 'bawang', 'merica', 'telur', 'tahu', 'kol', 'wortel']",0,Masakan Rumit Tradisional
"Resep Kolak Pisang Milk Tea, Paling Nikmat Disajikan Saat Ramadan",1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-kolak-pisang-milk-tea/,"['gula merah', 'santan']",3,Masakan Cepat dan Praktis
"Resep Sayur Daun Kelor Bening, Sajian yang Mudah dan Menyehatkan",30mnt,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-sayur-daun-kelor-bening/,"['bawang putih', 'bawang merah', 'kaldu ayam', 'daun salam', 'jagung']",3,Masakan Cepat dan Praktis
"Resep Bakwan Goreng Enoki, Camilan Baru untuk Keluarga di Rumah",30mnt,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-bakwan-goreng-enoki/,"['kaldu ayam', 'daun bawang', 'merica', 'wortel', 'jamur']",3,Masakan Cepat dan Praktis
Resep Bola Ubi Ungu Isi Sambal Roa untuk Takjil Ramadan,1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-bola-ubi-ungu-isi-sambal-roa/,"['kaldu ayam', 'telur']",3,Masakan Cepat dan Praktis
"Resep Palumara Khas Makassar, Masakan Ikan yang Legendaris",1j 30mnt,Sedang,4 Porsi,https://www.masakapahariini.com/resep/resep-palumara-khas-makassar/,"['bawang putih', 'bawang merah', 'kaldu ayam', 'cabai merah', 'cabai rawit', 'daun jeruk', 'gula merah', 'asam jawa', 'merica', 'serai', 'ketumbar', 'tomat', 'kunyit', 'ikan', 'kemangi']",0,Masakan Rumit Tradisional
"Resep Ketupat Kandangan, Sajian Kaya Protein Khas Banjarmasin",1j 30mnt,Sedang,4 Porsi,https://www.masakapahariini.com/resep/resep-ketupat-kandangan/,"['bawang putih', 'bawang merah', 'kaldu ayam', 'daun jeruk', 'gula pasir', 'jeruk nipis', 'asam jawa', 'garam', 'merica', 'serai', 'jahe', 'kemiri', 'ketumbar', 'santan', 'ikan']",0,Masakan Rumit Tradisional
"Resep Pecak Ikan Gurame, Ramaikan Suasana Santap Siang",1jam,Mudah,2 Porsi,https://www.masakapahariini.com/resep/resep-pecak-ikan-gurame/,"['bawang putih', 'bawang merah', 'kaldu ayam', 'cabai merah', 'cabai rawit', 'daun jeruk', 'gula pasir', 'jeruk nipis', 'asam jawa', 'limau', 'merica', 'serai', 'jahe', 'ketumbar', 'tomat', 'kunyit', 'ikan', 'kencur']",2,Masakan Rumahan Sehari-Hari
"Resep Taoge Goreng, Satu yang Klasik dari Bogor",1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-taoge-goreng/,"['bawang putih', 'bawang merah', 'kecap manis', 'kaldu ayam', 'cabai merah', 'daun salam', 'gula pasir', 'merica', 'serai', 'telur']",2,Masakan Rumahan Sehari-Hari
"Resep Rabeg Daging Sapi, Hidangan Favoritnya Sultan Banten",1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-rabeg-daging-sapi/,"['bawang putih', 'bawang merah', 'kecap manis', 'cabai merah', 'daun salam', 'daging sapi', 'gula merah', 'asam jawa', 'garam', 'merica', 'jahe', 'lengkuas']",2,Masakan Rumahan Sehari-Hari
"Resep Kalio Iga Kambing Khas Palembang, Pilihan Sehat untuk Keluarga",35mnt,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-kalio-iga-kambing-khas-palembang/,"['bawang putih', 'bawang merah', 'kecap manis', 'daun jeruk', 'kayu manis', 'garam', 'merica', 'jahe', 'kemiri', 'ketumbar', 'kunyit']",2,Masakan Rumahan Sehari-Hari
"Resep Pallu Camba, Satu Sisi Unik dari Kuliner Makassar",40mnt,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-pallu-camba/,"['bawang putih', 'bawang merah', 'kecap manis', 'merica']",3,Masakan Cepat dan Praktis
"Resep Garu Balanga Khas Ternate, Pilihan Eksotis di Akhir Pekan",45mnt,Mudah,6 Porsi,https://www.masakapahariini.com/resep/resep-garu-balanga-khas-ternate/,"['bawang putih', 'bawang merah', 'kecap manis', 'cabai merah', 'daging sapi', 'kayu manis', 'garam', 'merica', 'ketumbar']",3,Masakan Cepat dan Praktis
"Resep Semur Ayam dan Nasi Minyak, Masakan Khas Samarinda Wajib Coba",50mnt,Mudah,2 Porsi,https://www.masakapahariini.com/resep/resep-semur-ayam-masakan-khas-samarinda/,"['bawang putih', 'bawang merah', 'kecap manis', 'daun salam', 'garam', 'merica', 'cuka']",3,Masakan Cepat dan Praktis
"Resep Semur Daging Sengkel Khas Wonogiri, Gurihnya Susah Ditolak",1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-semur-daging-sengkel/,"['bawang putih', 'bawang merah', 'kecap manis', 'cabai merah', 'daun salam', 'daging sapi', 'gula merah', 'garam', 'merica', 'lengkuas', 'kemiri', 'santan']",2,Masakan Rumahan Sehari-Hari
"Resep Semur Jengkol Geprek, Acara Makan Bareng Jadi Lebih Seru",1j 30mnt,Sedang,8 Porsi,https://www.masakapahariini.com/resep/resep-semur-jengkol-geprek/,"['bawang putih', 'bawang merah', 'kecap manis', 'cabai merah', 'daun salam', 'garam', 'serai', 'kemiri', 'ketumbar']",1,Masakan Porsi Besar untuk Banyak Orang
"Resep Sayur Asem Jawa Timur, Enak dan Kuahnya Segar",1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-sayur-asem-jawa-timur/,"['bawang putih', 'bawang merah', 'kecap manis', 'cabai rawit', 'daun salam', 'gula pasir', 'garam', 'lengkuas', 'wortel', 'jagung']",2,Masakan Rumahan Sehari-Hari
"Resep Mie Ongklok, Menu Paling Khas Dari Wonosobo",1jam,Mudah,2 Porsi,https://www.masakapahariini.com/resep/resep-mie-ongklok-khas-wonosobo/,"['bawang putih', 'kecap manis', 'kaldu ayam', 'garam', 'merica', 'kol']",3,Masakan Cepat dan Praktis
"Resep Kerang Kepah Kuah Santan, Menu Praktis Untuk Para Pemula",40mnt,Mudah,2 Porsi,https://www.masakapahariini.com/resep/resep-kerang-kepah-kuah-santan/,"['bawang putih', 'bawang merah', 'kecap manis', 'cabai merah', 'garam', 'serai', 'lengkuas', 'kemiri', 'santan', 'kunyit']",2,Masakan Rumahan Sehari-Hari
Resep Mie Goreng Cakalang Khas Manado yang Bikin Ketagihan,30mnt,Mudah,2 Porsi,https://www.masakapahariini.com/resep/cara-membuat-mie-goreng-cakalang/,"['bawang putih', 'bawang merah', 'kecap manis', 'kaldu ayam', 'daun bawang', 'garam', 'merica', 'telur', 'ikan', 'seledri']",3,Masakan Cepat dan Praktis
"Resep Ayam Masak Habang Khas Banjar, Si Merah Pekat yang Terasa Manis Gurih",1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-ayam-masak-habang-khas-banjar/,"['bawang putih', 'bawang merah', 'kecap manis', 'cabai merah', 'gula pasir', 'asam jawa', 'garam', 'jahe', 'kencur']",3,Masakan Cepat dan Praktis
Resep Gurame Bakar Seenak Makan di Restoran Khas Sunda,1j 30mnt,Sedang,4 Porsi,https://www.masakapahariini.com/resep/resep-ikan-gurame-bakar/,"['bawang putih', 'bawang merah', 'kecap manis', 'cabai merah', 'cabai rawit', 'jeruk nipis', 'asam jawa', 'garam', 'jahe', 'ketumbar', 'tomat', 'ikan']",0,Masakan Rumit Tradisional
Resep Ayam Bakar Kecap Khas Yogyakarta,1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-ayam-bakar-kecap-khas-yogya/,"['bawang merah', 'kecap manis', 'cabai merah', 'daun salam', 'daun jeruk', 'gula pasir', 'garam', 'serai', 'jahe', 'lengkuas', 'kemiri', 'ketumbar', 'santan', 'kencur']",2,Masakan Rumahan Sehari-Hari
Cara Membuat Ayam Bakar Cabai Tumbuk Manado,1jam,Mudah,3 Porsi,https://www.masakapahariini.com/resep/cara-membuat-ayam-bakar-manado/,"['bawang putih', 'bawang merah', 'kecap manis', 'daun jeruk', 'gula pasir', 'cabai hijau', 'garam', 'serai', 'jahe', 'kunyit']",2,Masakan Rumahan Sehari-Hari
"Resep Tumis Siput Laut, Hidangan Spesial Khas Ambon",1jam,Sedang,4 Porsi,https://www.masakapahariini.com/resep/resep-tumis-siput-laut-khas-ambon/,"['bawang putih', 'bawang merah', 'kecap manis', 'kaldu ayam', 'daun jeruk', 'gula pasir', 'cabai', 'garam', 'serai', 'jahe', 'ketumbar', 'tomat', 'kunyit']",0,Masakan Rumit Tradisional
"Resep Semur Ikan Bandeng Taoco, Lebih dari Sekadar Semur Biasa",45mnt,Mudah,5 Porsi,https://www.masakapahariini.com/resep/resep-semur-ikan-bandeng-taoco/,"['bawang putih', 'bawang merah', 'kecap manis', 'cabai merah', 'daun bawang', 'cabai hijau', 'garam', 'merica', 'kemiri', 'ikan']",3,Masakan Cepat dan Praktis
"Resep Kikil Sapi dan Tempe Pedas, Menu Rumahan Lezat yang Praktis Dicoba",30mnt,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-kikil-sapi-dan-tempe-pedas/,"['bawang putih', 'bawang merah', 'kecap manis', 'cabai rawit', 'daun salam', 'kaldu sapi', 'cabai hijau', 'bawang', 'garam', 'lengkuas', 'tempe']",3,Masakan Cepat dan Praktis
"Resep Tempe Goreng Tepung Saus Wijen, Tampilan Seperti Hidangan Restoran",30mnt,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-tempe-goreng-tepung-saus-wijen/,"['bawang putih', 'kecap manis', 'daging ayam', 'bawang', 'garam', 'merica', 'telur', 'tempe', 'wijen']",3,Masakan Cepat dan Praktis
"Resep Gurame Kuah Santan Kuning, Siap Memanjakan Lidahmu",50mnt,Mudah,3 Porsi,https://www.masakapahariini.com/resep/resep-gurame-kuah-santan-kuning/,"['bawang putih', 'bawang merah', 'kecap manis', 'jeruk nipis', 'garam', 'merica', 'jahe', 'kemiri', 'santan', 'kunyit', 'kacang', 'ikan', 'kencur']",2,Masakan Rumahan Sehari-Hari
"Bistik Sapi Masak Saus Wijen, Menu Makan Malam yang Berkesan",1jam,Sedang,4 Porsi,https://www.masakapahariini.com/resep/resep-bistik-sapi-masak-saus-wijen/,"['bawang putih', 'kecap manis', 'daging sapi', 'bawang', 'garam', 'merica', 'wijen']",0,Masakan Rumit Tradisional
"Resep Soto Ayam Banyumas, Cita Rasa Klasik yang Selalu Menyenangkan",1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-soto-ayam-banyumas/,"['bawang putih', 'bawang merah', 'kecap manis', 'cabai rawit', 'daun salam', 'daun bawang', 'gula merah', 'bawang', 'garam', 'merica', 'serai', 'kemiri', 'ketumbar', 'tomat', 'kacang']",2,Masakan Rumahan Sehari-Hari
"Resep Semur Sapi Cincang dengan Sayuran, Menu Komplet yang Menyehatkan",1jam,Mudah,2 Porsi,https://www.masakapahariini.com/resep/resep-semur-sapi-cincang/,"['bawang putih', 'bawang merah', 'kecap manis', 'gula pasir', 'kaldu sapi', 'daging sapi', 'garam', 'merica', 'tomat', 'wortel']",3,Masakan Cepat dan Praktis
"Resep Daging Goreng Crispy Pedas Manis, Mudah dan Istimewa",1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-daging-goreng-crispy-pedas-manis/,"['bawang putih', 'kecap manis', 'jeruk nipis', 'bawang', 'garam', 'merica', 'tomat', 'telur']",3,Masakan Cepat dan Praktis
"Resep Bihun Siram Capcay Kekian, Ramaikan Acara Kumpul Keluarga",40mnt,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-bihun-siram-capcay-kekian/,"['bawang putih', 'kecap manis', 'daun bawang', 'bawang', 'garam', 'merica', 'tomat', 'wortel', 'jagung', 'wijen', 'udang']",3,Masakan Cepat dan Praktis
"Resep Balado Ikan Bilis, Rasa Pedas dan Renyahnya Bikin Tambah Terus",1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-balado-ikan-bilis/,"['bawang putih', 'bawang merah', 'kaldu ayam', 'cabai merah', 'cabai rawit', 'daun jeruk', 'gula pasir', 'jeruk nipis', 'serai', 'lengkuas', 'tomat', 'ikan']",2,Masakan Rumahan Sehari-Hari
"Resep Jalangkote Khas Makassar, Camilan dengan Kekayaan Cita Rasa",1jam,Sedang,12 Porsi,https://www.masakapahariini.com/resep/resep-jalangkote-khas-makassar/,"['gula pasir', 'daun bawang', 'daging sapi', 'garam', 'merica', 'telur', 'wortel']",1,Masakan Porsi Besar untuk Banyak Orang
"Resep Sate Sapi Panggang Belanga, Kuliner Kaya Rempah dari Gorontalo",1j 30mnt,Sedang,4 Porsi,https://www.masakapahariini.com/resep/resep-sapi-panggang-belanga/,"['bawang merah', 'kecap manis', 'cabai merah', 'gula pasir', 'daging sapi', 'asam jawa', 'kayu manis', 'garam', 'merica', 'kacang', 'cengkih']",0,Masakan Rumit Tradisional
Resep Pindang Ikan Manyung Khas Indramayu,1jam,Sedang,3 Porsi,https://www.masakapahariini.com/resep/resep-pindang-ikan-manyung/,"['bawang putih', 'bawang merah', 'kecap manis', 'cabai rawit', 'daun salam', 'daun jeruk', 'daun bawang', 'asam jawa', 'limau', 'serai', 'jahe', 'lengkuas', 'tomat', 'kunyit', 'ikan', 'kemangi']",0,Masakan Rumit Tradisional
"Resep Sate Udang Brokoli Panggang, Menu Spesial Hari Ini",1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-sate-udang-brokoli-panggang/,"['kecap manis', 'garam', 'tomat', 'telur', 'wortel', 'udang']",3,Masakan Cepat dan Praktis
Resep Nasi Tim Beras Merah Jamur Kecap,1jam,Sedang,4 Porsi,https://www.masakapahariini.com/resep/resep-nasi-tim-beras-merah-jamur-kecap/,"['bawang putih', 'kecap manis', 'kaldu ayam', 'daun bawang', 'bawang', 'garam', 'merica', 'jamur', 'wijen']",0,Masakan Rumit Tradisional
Resep Semur Tahu Kecap Buncis Renyah,30mnt,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-semur-tahu-kecap-buncis/,"['bawang putih', 'bawang merah', 'kecap manis', 'daun salam', 'gula pasir', 'bawang', 'garam', 'merica', 'tahu']",3,Masakan Cepat dan Praktis
Resep Iga Kambing Bakar Bumbu Kecap untuk Makan Siang,1jam,Sedang,4 Porsi,https://www.masakapahariini.com/resep/resep-iga-kambing-bakar-bumbu-kecap-satu-yang-istimewa-untuk-makan-siang/,"['bawang putih', 'bawang merah', 'kecap manis', 'garam', 'merica', 'jahe']",0,Masakan Rumit Tradisional
"Resep Bebek Kuah Semur Kelapa, Sajian Hangat Saat Musim Hujan",1jam,Sedang,4 Porsi,https://www.masakapahariini.com/resep/resep-bebek-kuah-semur-kelapa/,"['bawang putih', 'bawang merah', 'kecap manis', 'daun salam', 'gula merah', 'asam jawa', 'garam', 'serai', 'jahe', 'lengkuas', 'ketumbar']",0,Masakan Rumit Tradisional
"Resep Pindang Ikan Tenggiri Asam Manis, Hidangan Menggoyang Lidah",1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-pindang-ikan-tenggiri-asam-manis/,"['bawang putih', 'bawang merah', 'kecap manis', 'cabai merah', 'daun jeruk', 'gula pasir', 'jeruk nipis', 'garam', 'merica', 'serai', 'jahe', 'tomat', 'ikan']",2,Masakan Rumahan Sehari-Hari
"Resep Gulai Kikil Ala Restoran Padang, Resep Layak Coba Selain Rendang",1jam,Sedang,4 Porsi,https://www.masakapahariini.com/resep/resep-gulai-kikil-a-la-restoran-padang/,"['bawang putih', 'bawang merah', 'kecap manis', 'cabai merah', 'daun jeruk', 'garam', 'serai', 'lengkuas', 'kemiri', 'santan', 'kunyit']",0,Masakan Rumit Tradisional
"Resep Semur Daging Kambing Lada Hitam, Siapkan untuk Momen Terbaikmu",1j 30mnt,Sedang,3 Porsi,https://www.masakapahariini.com/resep/semur-daging-kambing-lada-hitam/,"['bawang putih', 'kecap manis', 'cabai merah', 'bawang', 'garam', 'merica', 'jahe', 'wijen']",0,Masakan Rumit Tradisional
"Resep Soto Ayam Lamongan, Kuah Segarnya Bikin Ingin Tambah Terus",1jam,Sedang,4 Porsi,https://www.masakapahariini.com/resep/resep-soto-ayam-lamongan/,"['bawang putih', 'bawang merah', 'kecap manis', 'daun jeruk', 'gula pasir', 'garam', 'serai', 'jahe', 'lengkuas', 'kemiri', 'tomat', 'telur', 'kunyit', 'seledri', 'kol']",0,Masakan Rumit Tradisional
"Resep Kepiting Asam Manis, Rasa Lezatnya Bikin Penasaran",50mnt,Sedang,3 Porsi,https://www.masakapahariini.com/resep/resep-kepiting-asam-manis/,"['bawang merah', 'kecap manis', 'cabai merah', 'daun jeruk', 'daun bawang', 'jeruk nipis', 'garam', 'serai', 'lengkuas', 'ikan']",0,Masakan Rumit Tradisional
"Resep Gepuk Sapi Khas Sunda, Rasa Gurih Manis yang Memanjakan",1jam,Sedang,4 Porsi,https://www.masakapahariini.com/resep/resep-gepuk-sapi-khas-sunda/,"['bawang putih', 'bawang merah', 'kecap manis', 'daun salam', 'kaldu sapi', 'daging sapi', 'gula merah', 'gula', 'merica', 'serai', 'lengkuas', 'kemiri', 'ketumbar', 'santan']",0,Masakan Rumit Tradisional
"Resep Ayam Masak Kecap Gurih, Pendamping Ideal untuk Sepiring Nasi",45mnt,Mudah,3 Porsi,https://www.masakapahariini.com/resep/resep-ayam-masak-kecap-gurih/,"['bawang putih', 'kecap manis', 'kaldu ayam', 'daun bawang', 'daging ayam', 'bawang', 'garam', 'merica', 'jahe']",3,Masakan Cepat dan Praktis
Resep Ayam Kuah Kecap Jamur Kancing,1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-ayam-kuah-kecap-jamur/,"['bawang putih', 'bawang merah', 'kecap manis', 'daun salam', 'gula merah', 'jeruk nipis', 'garam', 'jahe', 'kemiri', 'tomat', 'jamur', 'cengkih']",2,Masakan Rumahan Sehari-Hari
"Resep Opor Ayam Kecombrang, Hidangan Aromatik yang Mencuri Perhatian",1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-opor-ayam-kecombrang/,"['bawang putih', 'bawang merah', 'kecap manis', 'daun salam', 'daun jeruk', 'gula', 'garam', 'merica', 'serai', 'jahe', 'kemiri', 'ketumbar', 'santan']",2,Masakan Rumahan Sehari-Hari
"Resep Soto Ayam Daun Jeruk, Hangat Tersaji Kapan Saja",1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-soto-ayam-daun-jeruk/,"['bawang putih', 'bawang merah', 'kecap manis', 'daun salam', 'daun jeruk', 'gula pasir', 'garam', 'lengkuas', 'kunyit', 'seledri']",2,Masakan Rumahan Sehari-Hari
"Resep Pindang Iga Sapi Khas Palembang, Hangatkan Makan Malammu",1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-pindang-iga-sapi-khas-palembang/,"['bawang putih', 'bawang merah', 'kecap manis', 'cabai merah', 'cabai rawit', 'daun salam', 'daging sapi', 'asam jawa', 'gula', 'garam', 'serai', 'jahe', 'lengkuas', 'tomat', 'kunyit']",2,Masakan Rumahan Sehari-Hari
"Resep Semur Kambing Daun Jeruk, Wangi dan Mengundang Selera",45mnt,Sedang,4 Porsi,https://www.masakapahariini.com/resep/resep-semur-kambing-daun-jeruk/,"['bawang putih', 'bawang merah', 'kecap manis', 'daun salam', 'daun jeruk', 'kayu manis', 'daging kambing', 'garam', 'merica', 'serai', 'jahe']",0,Masakan Rumit Tradisional
"Resep Ayam Bumbu Kari, Sajian untuk Kumpul Teman",1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-ayam-bumbu-kari/,"['bawang putih', 'bawang merah', 'kecap manis', 'cabai merah', 'daun jeruk', 'jeruk nipis', 'garam', 'merica', 'serai', 'jahe', 'cengkih']",2,Masakan Rumahan Sehari-Hari
"Resep Gudeg Telur Areh, Satu Resep Gudeg yang Unik",2jam,Sedang,4 Porsi,https://www.masakapahariini.com/resep/resep-gudeg-telur-areh/,"['bawang putih', 'bawang merah', 'kecap manis', 'kaldu ayam', 'daun salam', 'gula merah', 'garam', 'serai', 'lengkuas', 'kemiri', 'ketumbar', 'santan', 'telur']",0,Masakan Rumit Tradisional
Resep Iwak Pe Asap Kuah Semur Manis dari Pesisir Jawa,45mnt,Mudah,3 Porsi,https://www.masakapahariini.com/resep/resep-iwak-pe-asap-kuah-semur/,"['bawang putih', 'bawang merah', 'kecap manis', 'gula merah', 'garam', 'merica', 'kemiri', 'tomat', 'ikan']",3,Masakan Cepat dan Praktis
